S1	S2	S3	S4	S5	S6
  7.6115666e-001  2.1895296e-001  1.2808165e+000  1.3588537e+001  5.0958913e+000  3.6507208e+000
  6.5199849e-001  1.2337154e-001  9.4838430e-001  5.4949124e+000  5.0242725e+000  3.7188936e+000
  3.7892004e-001  3.6539133e+000  1.3876571e+000  6.7780210e+000  5.5420976e+000  4.2407529e+000
  4.7479109e-001  1.1932424e+000  1.0341338e+000  2.1138765e-001  7.8488984e+000  5.4748967e-004
  9.4327859e-001  5.2055220e-001  1.3705850e+000  6.5022178e-002  3.1639974e+000  1.2905876e+000
  9.3946973e-001  3.4851637e-001  1.2306343e+000  3.6630239e+000  4.3941788e+000 -3.1409442e-001
  5.2575847e-001  1.1487057e+000  8.1283452e-001  4.1634786e+000  5.7865160e+000  1.6473456e+000
  8.3028679e-001  1.5989602e+000  1.2030894e+000  2.7835726e-001  3.0441351e+000  9.5906211e-001
  7.1837703e-001  2.4893161e+000  1.4654910e+000  8.5052147e-001  6.3127168e+000  2.0394573e+000
  3.0963502e-001  1.4701565e-001  8.5440344e-001  1.0337606e+000  7.3728929e+000  4.7187148e+000
  9.7969660e-001  1.1882972e+000  1.2998847e+000  3.1673582e+000  2.2992138e+000  2.2827691e+000
  6.1266297e-001  1.5708632e+000  9.0575381e-001  7.8385264e+000  6.6880676e+000  1.9119464e+000
  7.8414106e-001  2.5973638e+000  1.3643050e+000  1.4026147e+000  3.4798372e+000  2.2345990e+000
  7.8345783e-001  1.2841975e+000  1.1034923e+000  3.4898896e+000  4.3502806e+000  2.0570621e+000
  6.0456610e-001  1.8094745e+000  1.3195288e+000  4.2021697e+000  4.1996884e+000  1.4520665e-002
  4.2909786e-001  3.5424733e+000  1.4168818e+000  4.4480483e-001  2.6583075e+000  3.5742159e+000
  6.1114266e-001  2.1850842e+000  8.4836933e-001  2.6726224e+000  1.6086476e+000 -8.2545557e-001
  9.1729702e-001  7.9102148e+000  1.0619874e+000  5.3515928e-001  3.1123362e+000  3.6752351e+000
  6.3122930e-001  1.6852839e+000  1.0733226e+000  2.7016394e+000  1.4005460e+000  7.9558322e-001
  7.4640907e-001  3.9804040e-001  1.5338280e+000  3.2423730e-001  6.5711177e+000  2.6816613e-001
  9.3505277e-001  4.4073649e+000  1.1869241e+000  2.1807909e-003  6.6992189e+000 -6.7616456e-001
  6.1709938e-001  2.4817281e+000  8.5396293e-001  6.6782515e-001  6.1538912e+000  3.1027793e-002
  8.0517739e-001  2.3842161e+000  1.0015060e+000  1.6506336e+000  4.3446859e+000  3.8669699e+000
  9.3803712e-001  3.5594062e+000  1.3851557e+000  2.8406863e+000  4.7042142e+000  3.4381343e+000
  8.4076027e-001  1.2554963e+000  8.6053381e-001  3.1385550e-001  4.8841333e+000  1.8614729e+000
  6.0056418e-001  6.9811764e+000  9.0830161e-001  4.9275582e-001  1.2589851e+001  1.5414788e+000
  9.4393813e-001  5.3861963e-001  9.1058179e-001  5.5767141e+000  2.0570534e+000  2.4216711e+000
  7.4449848e-001  1.7913708e+000  1.3139126e+000  1.3007825e+000  3.5189427e+000 -1.2067241e+000
  9.1203887e-001  3.0579694e+000  1.0087730e+000  4.9449100e-001  1.2314422e+000  4.4698410e-001
  8.9327857e-001  1.7377904e+000  1.1317874e+000  1.0374348e+001  7.2047900e+000 -3.8250818e-001
  8.6487414e-001  6.5458660e-001  7.6818314e-001  5.8984448e+000  3.9408377e+000 -4.5544961e+000
  4.2688614e-001  3.1124553e+000  1.0132949e+000  9.4566659e-002  1.3168291e+000  4.1411012e+000
  8.8889768e-001  9.8041541e+000  1.3632210e+000  2.4247013e+000  8.7263277e+000 -8.6005183e-001
  5.7481921e-001  6.9647313e+000  1.4398522e+000  1.2404448e-002  7.4763971e+000  2.9680093e+000
  6.2189734e-001  3.6163104e+000  1.5226259e+000  1.4708971e-001  4.7764962e+000  1.1702934e+000
  7.5935369e-001  1.5049351e-001  1.8692836e+000  1.2866603e+000  1.3071250e+000  3.0613038e+000
  6.9180355e-001  3.1397201e+000  1.3823627e+000  9.6371646e+000  1.5471717e+000  2.6914331e+000
  8.5646368e-001  2.8791501e+000  8.9406957e-001  1.0922237e+000  5.5365936e+000  3.5480911e+000
  7.5151235e-001  2.3980353e+000  1.2134782e+000  3.0290676e-001  3.0976406e+000  3.5774991e-001
  3.6912472e-001  6.9356049e-001  1.0697441e+000  1.9123965e-001  3.1885391e+000 -3.4012289e-001
  5.1591996e-001  4.9698533e-001  1.2098220e+000  1.7327442e+000  3.0986748e+000  2.0715186e+000
  3.8670047e-001  6.1882747e+000  1.0638492e+000  2.0623756e+000  5.8372682e+000  1.0474550e+000
  4.9718111e-001  2.2005866e+000  8.8151859e-001  3.4610862e+000  3.3132867e+000  1.8377167e+000
  7.3770232e-001  6.1233184e+000  8.9056905e-001  8.9572608e+000  6.1980601e+000  3.5155137e+000
  6.7977070e-001  2.5394937e+000  7.6150988e-001  3.3554240e-001  2.9485781e+000  2.2327617e+000
  7.7260500e-001  3.5013230e+000  9.4311050e-001  7.9273414e+000  3.0426698e+000  4.1975218e+000
  7.3340106e-001  4.3756019e-002  1.0778373e+000  5.5245976e-003  5.6417265e+000  3.2624711e+000
  7.5267657e-001  1.5739231e+000  1.4686686e+000  2.7475287e+000  3.2892680e+000  2.5030220e+000
  9.3542270e-001  6.6452298e+000  9.4878139e-001  1.7432435e+000  8.6404260e+000  9.4776422e-001
  8.5854546e-001  9.4489076e+000  7.3433644e-001  1.6565177e+000  1.9412280e+000  6.9017282e-001
  8.8922795e-001  5.9575117e+000  1.3466334e+000  1.1723526e+000  6.4413761e+000  1.4545186e+000
  5.3877954e-001  8.5629520e-001  1.5473088e+000  9.2121910e-001  8.0756735e+000 -6.3807504e-001
  4.7377744e-001  5.5704209e+000  1.5702415e+000  4.4035713e+000  3.7053643e+000  3.9842460e+000
  2.5360555e-001  3.8788046e-001  9.9311387e-001  1.0218767e+000  2.3727968e+000  2.8622052e+000
  8.6482532e-001  8.2453898e-001  8.4262570e-001  2.1557962e-001  7.7559835e+000 -1.5269930e-001
  8.4261221e-001  2.8237858e+000  7.2432863e-001  8.7205611e-001  3.5362868e+000  1.9068295e+000
  5.9115328e-001  2.0008480e+000  1.0066671e+000  2.2600681e+000  8.4309074e+000  9.4761929e-001
  6.3137371e-001  2.1121505e+000  7.1140329e-001  9.8594829e-001  3.3915225e+000  2.0700590e+000
  8.9030897e-001  6.3337715e-001  1.0169957e+000  2.0636800e-001  2.2319982e+000  1.3476359e+000
  7.7672702e-001  5.5561600e+000  9.1575759e-001  1.0565993e+000  3.1167844e+000  2.4682902e+000
  7.0165771e-001  5.0281436e+000  1.4015285e+000  1.7097566e+000  5.1305181e+000  1.8418945e+000
  5.9085183e-001  1.9932482e+000  1.3185814e+000  8.0894417e+000  3.7509107e+000  1.3255475e+000
  6.4714665e-001  9.8171587e-001  1.1468009e+000  5.0658314e-001  1.7202718e+000  2.7411105e+000
  7.3868071e-001  4.4071683e+000  6.2767957e-001  6.5141671e-001  3.1995836e+000 -1.3506110e+000
  7.9918978e-001  1.9019902e-001  9.5077891e-001  9.9376759e+000  3.9198724e+000  3.7956903e+000
  6.1091753e-001  2.4586979e-001  1.1880852e+000  4.0029855e+000  1.0479568e+001  1.4038312e+000
  7.8454333e-001  1.9569989e+001  1.1866479e+000  2.0857042e-001  9.5635131e-001  1.7547463e+000
  6.3831738e-001  7.4425526e-001  1.0285118e+000  1.7252817e+000  8.5420862e+000  2.5108057e+000
  8.5575456e-001  8.0307015e-001  1.2394123e+000  6.6470794e-004  9.8986449e+000  2.8163751e+000
  6.7211862e-001  1.2302078e-001  5.9882510e-001  3.5597097e+000  4.6962442e+000 -9.4011261e-001
  8.2603828e-001  2.9539788e+000  1.6009839e+000  7.4279736e+000  5.3799421e+000  7.6323810e-001
  8.7020025e-001  9.4023693e-001  1.3158502e+000  1.0025427e+001  4.5006427e+000  2.5039392e+000
  8.8216464e-001  2.9275468e+000  1.3280655e+000  1.1813837e+000  5.2135268e-001  1.9199702e+000
  8.2187325e-001  2.1648197e+000  1.6199228e+000  3.4477806e-001  2.7923352e+000 -4.1180448e-001
  2.8676033e-001  1.0881968e+000  1.1571517e+000  6.0917430e-001  1.2238337e+000  4.0124493e+000
  3.2325861e-001  2.4981189e+000  1.3104312e+000  2.3296059e-001  2.1104090e+000  4.2464564e+000
  8.0361189e-001  2.5155412e+000  1.0817905e+000  1.5955375e+000  9.2553308e+000  7.7279138e-001
  5.5633018e-001  1.9048139e+000  1.0913419e+000  2.1906023e+000  9.9566152e-001 -2.1735991e+000
  5.7085309e-001  1.4425552e+000  5.8522511e-001  4.7125657e-001  5.2816368e+000  1.2489777e+000
  6.3228509e-001  4.4723378e-001  7.4064370e-001  2.8193641e+000  4.0986820e+000 -5.3322446e-002
  9.4572122e-001  2.6141583e-002  1.0807452e+000  2.5691830e+000  1.1573566e+000  1.7877780e+000
  6.6851099e-001  3.6869523e+000  1.0137529e+000  8.2693949e-001  4.9826739e+000  1.3064824e+000
  7.0107538e-001  6.4275309e-001  1.2458624e+000  3.5060898e+000  1.0714399e+001  2.9439596e-001
  8.7089166e-001  3.1386625e+000  9.3066762e-001  8.8126725e-001  1.2620768e+000  2.7603466e+000
  8.5083267e-001  6.9151333e+000  1.3131553e+000  2.5960555e+000  9.6050009e+000  9.9118414e-001
  7.1828549e-001  6.8422053e-001  9.3860999e-001  1.4407236e+000  7.6900260e+000  9.5503285e-001
  9.7667727e-001  1.6310920e+000  9.3115118e-001  1.4915332e+000  5.3876647e+000  1.9135312e+000
  8.7522900e-001  3.9240082e-002  1.2674516e+000  1.1778267e-001  1.3158224e+000  3.8577010e+000
  9.4881111e-001  6.9620596e+000  1.6602117e+000  2.7380432e+000  3.3193341e+000  2.7540408e+000
  7.8609225e-001  8.5533290e-001  1.1818667e+000  1.3503397e+000  5.9889522e+000 -4.4945679e-001
  7.2262218e-001  5.0317098e-001  9.6149137e-001  6.6576298e-001  5.2877011e+000  1.3867633e-001
  9.2419111e-001  1.1238803e+000  1.3563757e+000  3.9283160e+000  6.0589231e+000  6.7272543e-001
  7.2612759e-001  4.4840986e-001  1.0787834e+000  1.4766942e+001  4.2798195e+000  4.0903703e+000
  6.2454606e-001  4.3886459e+000  8.5545952e-001  1.7357591e+000  2.5774198e+000  2.4477751e+000
  8.3012783e-001  5.1168066e+000  1.3557775e+000  1.0370472e+000  4.4192763e+000  2.7843975e+000
  8.9393995e-001  3.9958154e-001  1.2645010e+000  1.7845146e+000  5.2368252e+000  1.0819619e+000
  7.8627562e-001  5.1715622e+000  1.6839289e+000  1.1718345e+000  5.4281930e+000  5.4697144e+000
  8.4240186e-001  3.2026543e+000  8.1345044e-001  1.6686014e+000  6.9203236e+000  2.8801802e+000
  7.7435512e-001  4.2778943e+000  7.2566435e-001  7.8111709e-002  4.5156714e+000  4.0782318e+000
  7.4349102e-001  4.5192561e+000  1.1469419e+000  1.0588188e+001  6.7453321e+000  6.3638220e-001
  7.8902066e-001  2.7936174e+000  1.1205324e+000  1.5288144e-001  9.2173836e+000  2.5736037e+000
  5.4923245e-001  1.2677924e+000  1.0383479e+000  1.1089312e-002  2.3774769e+000  1.7463966e+000
  8.9435739e-001  3.6477453e+000  1.2459728e+000  1.3637791e+000  1.8298671e+000  1.1549002e+000
  7.0973343e-001  1.3034449e+000  1.2638816e+000  3.7939398e-001  6.9489836e+000  2.7343212e+000
  9.8420734e-001  2.4553641e-001  1.2647819e+000  1.2605788e+000  2.2777155e+000 -8.2953935e-002
  4.8878366e-001  1.0192210e-001  7.6823061e-001  4.2511524e+000  3.4799559e+000  1.0234949e+000
  5.9357305e-001  2.4988285e+000  9.8650733e-001  8.7023605e+000  5.7893009e+000  2.6674494e+000
  4.9989100e-001  7.3548105e-001  1.7708272e+000  5.7117795e+000  5.6942154e+000  4.1630760e+000
  8.5633308e-001  3.3757559e+000  5.3981128e-001  1.1748067e+000  1.1050656e+000  2.0294101e+000
  4.9542940e-001  6.0631245e+000  1.7624183e+000  1.5137440e+000  4.6602654e+000  2.5683169e+000
  7.4532263e-001  5.8134286e+000  7.4227545e-001  1.3798999e+001  1.3177571e+001  3.0747778e+000
  6.8589524e-001  1.8089163e+000  1.0758877e+000  6.9073158e-002  1.3344186e+001  7.6513805e-001
  7.5314245e-001  2.2907149e+000  1.2898461e+000  5.6656863e-001  4.3170729e+000  2.5147545e+000
  5.2020965e-001  2.1344294e+000  1.8544554e+000  1.1580603e+000  1.3957699e+000  2.5052826e+000
  8.9241548e-001  2.5752631e+000  1.7617873e+000  1.7361202e-002  1.8348165e+000  4.7943003e+000
  7.0946940e-001  1.3335496e+000  1.0315637e+000  1.7855718e+000  3.2869580e+000  1.6367954e+000
  7.8871832e-001  3.3986329e+000  1.2497442e+000  1.3112051e-001  2.3658000e+000  4.2326586e+000
  6.1469751e-001  6.6878962e-001  1.1463090e+000  1.4386191e-001  6.7116098e+000  6.5868903e-002
  7.4944752e-001  1.3481722e+000  1.6711923e+000  2.7927367e-001  5.4192725e+000  5.9935693e-001
  5.3165546e-001  1.6659411e+000  7.0035637e-001  2.5491718e+000  7.0745213e+000  4.8475568e+000
  5.4165957e-001  1.7103233e-001  1.6550822e+000  6.9770674e-001  9.3417964e+000  3.3571242e+000
  6.6659248e-001  2.0273092e-001  1.0700305e+000  2.7479254e+000  1.1685798e+001  4.4906447e+000
  6.4335480e-001  2.4745963e+000  9.6457268e-001  2.0432278e+000  4.0213426e+000  9.7726730e-001
  7.8248180e-001  8.8783734e-001  1.2363658e+000  2.7442927e-001  6.2484710e+000  8.1073956e-001
  6.5840561e-001  6.2906052e+000  1.3961378e+000  1.1467510e-001  6.3027807e+000 -6.7604856e-001
  6.1895379e-001  1.3693671e+000  1.1222319e+000  2.3657733e+000  1.3008933e+000  1.3625093e+000
  3.9144865e-001  2.0234898e-001  1.0965666e+000  1.3427195e+000  1.2829096e+000  4.7120022e+000
  8.6704119e-001  2.4638263e+000  7.3953147e-001  9.0556687e+000  2.1229781e+000  2.5044454e+000
  2.6487898e-001  3.4965112e+000  8.7575307e-001  2.0625213e+000  3.9447471e+000  1.9825330e+000
  8.0246877e-001  1.2522105e-001  1.2304096e+000  2.5206109e+000  6.3355434e+000  5.3724346e+000
  5.7372125e-001  5.3407373e+000  1.0719674e+000  2.9969170e+000  4.3601118e+000  1.6178868e-001
  9.9170328e-001  5.0036315e+000  1.4371607e+000  6.2929125e+000  5.3460303e+000  2.1716789e+000
  7.8529205e-001  3.5842991e+000  1.0879425e+000  5.1445005e-001  5.1904816e+000  5.9617733e-001
  7.1513997e-001  7.3616852e-001  1.4345296e+000  2.6368449e+000  2.5435047e+000  3.9498872e+000
  9.6051106e-001  6.6584431e+000  9.6905513e-001  1.5350043e+000  2.9020127e+000  9.9615175e-001
  9.0536657e-001  4.4845164e+000  1.5222442e+000  6.2009314e+000  4.5979090e+000 -3.3001482e-001
  9.5617448e-002  1.0041194e+000  8.3695242e-001  3.5076419e-002  4.8600300e+000  3.0252812e+000
  8.7085449e-001  1.8276425e+000  1.1654292e+000  2.3154900e+000  3.2636434e+000  2.3757118e+000
  9.7925330e-001  4.7266864e+000  9.9372322e-001  4.8824385e-001  3.0228488e+000  2.9573696e+000
  3.6822538e-001  5.7608325e+000  1.2566160e+000  8.4168237e-003  6.3027067e+000  3.2745086e+000
  5.1940990e-001  2.5482503e-001  1.2054641e+000  1.3601810e+000  6.2147079e+000  4.6105791e+000
  9.6603489e-001  6.5093652e+000  7.1792541e-001  4.2088309e+000  2.0491975e+000  2.4162309e+000
  9.9098159e-001  1.0080025e+001  6.1759314e-001  6.7681919e+000  4.2935693e+000  1.6699407e+000
  9.6877691e-001  1.0122277e-001  8.6758533e-001  6.9565727e-002  1.5988370e+000  3.1591160e+000
  6.9886662e-001  1.0386159e+001  1.3956497e+000  3.2592665e+000  7.9992546e+000  3.6699367e+000
  6.3610355e-001  1.8250425e+000  1.9823062e+000  1.3247421e+000  6.4201024e+000  5.3483441e-001
  3.1459920e-001  8.0983804e-001  1.1428848e+000  2.0833766e-002  3.8085500e+000 -1.5195920e+000
  7.3029837e-001  3.4914588e-001  1.3413697e+000  2.0043130e+000  4.9918808e+000  5.9069045e+000
  9.7148347e-001  5.0824541e+000  1.0987285e+000  3.5707462e+000  7.0901167e+000  1.1490718e+000
  3.3288434e-001  1.5735222e+000  1.2733930e+000  2.5599582e+000  8.1767254e+000  2.4837694e+000
  2.5238821e-001  1.4092268e+000  1.0026267e+000  4.2830537e-001  5.9222095e+000  1.4486710e+000
  8.0587207e-001  7.8548231e-002  8.7486528e-001  3.2394620e+000  1.0137841e+001  2.5150484e+000
  6.8250252e-001  2.1824644e+000  1.1840589e+000  5.5816144e+000  7.6284021e+000  4.0955111e+000
  7.8575430e-001  5.9693569e+000  9.4441559e-001  7.2748383e-001  2.3943863e+000  2.4724157e+000
  5.4410177e-001  2.1783730e+000  1.1070350e+000  9.3114636e-002  2.2932020e+000  2.1710737e+000
  6.3361397e-001  5.2426306e+000  1.2409791e+000  4.8307707e+000  4.7784506e+000  2.1089087e+000
  6.8572741e-001  1.3003682e+001  1.0931424e+000  1.3236594e+001  8.7144010e+000  7.2822926e-001
  8.6184933e-001  2.4507595e+000  1.0109694e+000  9.6593219e-001  3.1973158e+000  1.8577149e+000
  8.7116321e-001  8.1591077e+000  1.0554557e+000  1.1019173e+000  1.8622220e+000  6.1850268e-001
  9.6215058e-001  1.1948836e+000  5.8446530e-001  1.0714555e+000  5.9435157e+000 -5.3992182e-001
  7.1177123e-001  4.5406768e+000  1.2010145e+000  2.6130977e+000  7.3814381e+000  2.5226394e+000
  9.6481178e-001  3.1707903e+000  1.3569840e+000  2.9509908e+000  3.0900966e+000  3.3038242e+000
  4.7004590e-001  5.2544274e-001  7.8809784e-001  3.1389558e-001  5.7507605e+000  4.8687724e+000
  4.3868729e-001  1.2319602e+001  1.3791430e+000  2.9939379e+000  5.4838625e+000  7.8797395e-001
  7.7221427e-001  5.6517109e+000  1.4627960e+000  2.3065100e+000  6.8001568e+000  1.8342949e+000
  5.2014063e-001  2.0283227e-001  1.1663183e+000  2.9890471e-001  2.6761927e+000  3.3386865e+000
  6.7052032e-001  1.4171043e+001  1.1767088e+000  3.5876031e-002  2.8196427e+000  1.8656676e+000
  6.1769970e-001  5.7242236e-001  9.3378169e-001  2.2073280e+000  5.2308275e+000  2.9258758e-001
  8.0035037e-001  4.9850397e-001  8.1535435e-001  9.0222907e-001  5.7900592e+000 -1.7571328e+000
  6.5527326e-001  3.7002794e-001  8.7088220e-001  4.9860780e-001  1.7614418e+000  1.0382638e+000
  2.2857917e-001  1.6786228e+000  8.6404634e-001  3.6802368e+000  7.4350598e+000 -2.6870879e+000
  6.2859744e-001  3.6153626e+000  1.5904430e+000  3.6539662e+000  1.6410902e+000  2.6137835e+000
  8.4026344e-001  6.7084305e-001  1.2994486e+000  3.9463783e+000  2.5576077e+000  4.6941529e+000
  1.2737604e-001  9.0498733e-001  1.2295764e+000  5.7167746e-001  4.7824148e+000  9.5870517e-001
  2.4190276e-001  3.9491544e-001  1.6412007e+000  2.6903894e-003  3.3695836e+000  2.1064573e+000
  9.0577762e-001  1.5024728e+000  1.4983171e+000  3.5225502e-002  1.4993372e+000 -9.9469295e-001
  7.4757213e-001  4.0569396e+000  1.0929703e+000  4.2386976e-001  6.8194175e+000  3.8455642e-002
  5.0969470e-001  4.8022898e-001  1.0159774e+000  2.3475429e-001  2.5042795e+000  2.3901494e+000
  5.4059634e-001  7.2951986e+000  1.3711159e+000  9.1639502e-001  3.5720474e+000 -1.4758416e+000
  9.8627534e-001  7.5924759e-001  1.1036455e+000  4.8117755e+000  4.8260346e+000  1.2220632e+000
  4.8986070e-001  2.7293664e-001  9.5976954e-001  1.0234297e+000  3.6490365e+000  1.1448594e+000
  6.8126220e-001  9.1892025e+000  9.5992057e-001  5.0008737e-001  3.3057610e+000  2.3866264e-001
  4.0965373e-001  4.5638363e+000  1.5140240e+000  3.7023043e+000  1.1318314e+001  7.4418150e+000
  5.0174260e-001  2.2831465e+000  1.2901637e+000  3.2887884e+000  3.6797796e+000  1.5956869e+000
  5.9381014e-001  1.0848002e+000  8.7113201e-001  1.9352535e+000  5.7486996e+000 -5.7875265e-002
  4.2240500e-001  3.3649200e+000  1.0645196e+000  3.2092918e-002  5.2249905e+000  1.6313159e+000
  6.6603299e-001  5.8565125e+000  7.0513471e-001  2.9656318e+001  6.8451782e+000 -4.5354251e-001
  9.4721091e-001  6.0795433e-001  1.2748212e+000  5.9581787e-001  8.3479656e+000  2.0965149e+000
  8.3330028e-001  5.8350518e+000  7.6341255e-001  1.6712313e-002  4.1038330e+000  2.8696627e+000
  9.6724693e-001  5.8720692e+000  1.0717729e+000  2.3051774e+000  1.1474519e+001  4.2919267e-001
  8.0597704e-001  3.6424150e+000  1.1889911e+000  1.0188617e-001  7.4562379e+000  5.2858796e+000
  4.6831239e-001  3.8103554e+000  1.6055445e+000  2.2944189e+000  2.7377965e+000  3.9860886e+000
  9.1054807e-001  6.0635725e+000  1.1006276e+000  1.9695463e+000  5.1886629e+000  2.8312124e+000
  6.7020065e-001  1.6369527e+000  1.0930624e+000  1.0133516e-001  4.2200485e+000 -1.1578214e+000
  8.8276612e-001  8.4225700e-001  9.2028620e-001  9.1768134e-001  5.4615932e+000  4.1205927e+000
  9.4461031e-001  3.2682853e+000  1.4504108e+000  3.3772490e-002  4.0732689e+000  2.2448172e+000
  2.2957002e-001  4.6077829e-001  5.7983018e-001  4.7251529e+000  1.0760122e+001  5.2445509e+000
  6.0772441e-001  4.7401946e+000  1.1811566e+000  2.3506100e-001  3.4714973e+000  4.2318392e-001
  9.3377796e-001  8.6854400e-001  9.3353169e-001  4.4612626e+000  2.4186284e+000  3.0462987e+000
  3.6688484e-001  6.0068302e-001  1.5267946e+000  1.4082918e+000  6.6703634e+000 -1.0594793e+000
  8.6232109e-001  5.0363010e+000  1.6428373e+000  3.5147890e+000  3.8735654e+000 -7.3996649e-001
  9.4391448e-001  2.2849818e+000  1.2350345e+000  1.9791766e+000  7.5681515e+000 -1.7465539e+000
  6.9879356e-001  2.4600887e+000  1.2204394e+000  9.8967632e+000  3.6224319e+000  1.2742767e+000
  8.1807657e-001  1.7664157e+000  1.2039701e+000  9.6050386e-001  4.0484381e+000  3.0878083e+000
  7.6970347e-001  3.9753494e+000  1.3040006e+000  8.9266335e-001  3.2750253e+000  7.3459612e-001
  9.9843864e-001  8.0241512e-001  1.4883871e+000  1.1230710e+000  6.0974247e+000  2.7256548e+000
  7.1564658e-001  2.1121111e+000  7.7991066e-001  6.8636794e-002  3.6890050e+000  1.4425129e+000
  4.5974887e-001  7.6484116e+000  9.5724061e-001  1.0124705e+000  1.5225669e+000  3.0387908e+000
  8.4676533e-001  8.9605675e-001  1.0931416e+000  9.3868158e-001  7.1880220e+000  3.8643343e+000
  6.0551927e-001  1.2079530e+001  1.3504290e+000  3.1051283e+000  5.5147535e+000  2.4399815e+000
  6.4309262e-001  2.2328221e+000  1.0374219e+000  3.0927647e-001  1.8144644e+000  4.1898164e-001
